Date;AveragePrice;TotalVolume;Income;type
09/07/2017;1.82;11229.95;20438.509;organic
09/07/2017;1.12;3382974.98;3788931.978;conventional
09/07/2017;1.42;120562.92;171199.3464;organic
09/07/2017;1.01;124946.18;126195.6418;conventional
09/07/2017;1.61;2453.16;3949.5876;organic
09/07/2017;1.43;550195.13;786779.0359;conventional
09/07/2017;1.76;4404.15;7751.304;organic
09/07/2017;1.29;3173372.45;4093650.461;conventional
09/07/2017;1.88;109427.64;205723.9632;organic
09/07/2017;0.99;267296.7;264623.733;conventional
09/07/2017;1.49;6879;10249.71;organic
09/07/2017;1.26;267928.19;337589.5194;conventional
09/07/2017;1.76;1942.28;3418.4128;organic
09/07/2017;1.63;1442667.56;2351548.123;conventional
09/07/2017;2.48;59563.6;147717.728;organic
09/07/2017;1.58;4406341.73;6962019.933;conventional
09/07/2017;2.31;160288.02;370265.3262;organic
09/07/2017;1.48;486214.04;719596.7792;conventional
09/07/2017;1.85;13592.4;25145.94;organic
09/07/2017;1.4;343076.46;480307.044;conventional
09/07/2017;1.9;5505.07;10459.633;organic
09/07/2017;1.59;406120.55;645731.6745;conventional
09/07/2017;2.36;10675.62;25194.4632;organic
09/07/2017;0.75;1347858.68;1010894.01;conventional
09/07/2017;1.84;11854.84;21812.9056;organic
09/07/2017;1.25;116575.48;145719.35;conventional
09/07/2017;1.58;7955.6;12569.848;organic
09/07/2017;1.32;2106705.01;2780850.613;conventional
09/07/2017;1.62;63609.57;103047.5034;organic
09/07/2017;0.7;1136070.26;795249.182;conventional
09/07/2017;1.66;39752.74;65989.5484;organic
09/07/2017;1.25;309542.11;386927.6375;conventional
09/07/2017;1.97;10835.76;21346.4472;organic
09/07/2017;1.19;257780.31;306758.5689;conventional
09/07/2017;1.81;11717.1;21207.951;organic
09/07/2017;1.11;157797.53;175155.2583;conventional
09/07/2017;1.62;9008.58;14593.8996;organic
09/07/2017;1.44;505422.37;727808.2128;conventional
09/07/2017;2.36;3562.52;8407.5472;organic
09/07/2017;1.21;575413.33;696250.1293;conventional
09/07/2017;1.91;19248.28;36764.2148;organic
09/07/2017;1.69;715078.15;1208482.074;conventional
09/07/2017;2.45;8311.12;20362.244;organic
09/07/2017;1;905064.3;905064.3;conventional
09/07/2017;2.12;40058.59;84924.2108;organic
09/07/2017;1.24;380517.93;471842.2332;conventional
09/07/2017;1.76;14990.91;26384.0016;organic
09/07/2017;0.86;7194967.49;6187672.041;conventional
09/07/2017;1.13;180648.11;204132.3643;organic
09/07/2017;1.32;3491991.63;4609428.952;conventional
09/07/2017;1.72;90791.94;156162.1368;organic
09/07/2017;0.97;128455.05;124601.3985;conventional
09/07/2017;2.2;4236.47;9320.234;organic
09/07/2017;1.26;214965.37;270856.3662;conventional
09/07/2017;1.79;9693.13;17350.7027;organic
09/07/2017;1.38;77529.57;106990.8066;conventional
09/07/2017;2.4;2789.76;6695.424;organic
09/07/2017;1.45;323653.24;469297.198;conventional
09/07/2017;1.68;3943.55;6625.164;organic
09/07/2017;1.17;39367336.18;46059783.33;conventional
09/07/2017;1.71;1130374.7;1932940.737;organic
09/07/2017;0.95;8389918.04;7970422.138;conventional
09/07/2017;1.85;203127.73;375786.3005;organic
09/07/2017;0.84;1083015.1;909732.684;conventional
09/07/2017;1.65;18244.09;30102.7485;organic
16/07/2017;1.39;102461.61;142421.6379;conventional
16/07/2017;1.87;2889.03;5402.4861;organic
16/07/2017;1.2;582068.66;698482.392;conventional
16/07/2017;1.89;14396.43;27209.2527;organic
16/07/2017;1.48;670476.49;992305.2052;conventional
16/07/2017;1.57;37981.09;59630.3113;organic
16/07/2017;1.49;72245.09;107645.1841;conventional
16/07/2017;2.26;2647.32;5982.9432;organic
16/07/2017;1.56;594015.93;926664.8508;conventional
16/07/2017;1.61;25501.3;41057.093;organic
16/07/2017;1.35;144761.54;195428.079;conventional
16/07/2017;1.26;12764.97;16083.8622;organic
16/07/2017;1.49;5405190.35;8053733.622;conventional
16/07/2017;2.14;127255.55;272326.877;organic
16/07/2017;1.38;209534.16;289157.1408;conventional
16/07/2017;1.99;9447.15;18799.8285;organic
16/07/2017;1.54;801887.84;1234907.274;conventional
16/07/2017;1.83;43700.57;79972.0431;organic
16/07/2017;1.5;218147.06;327220.59;conventional
16/07/2017;1.82;22784.26;41467.3532;organic
16/07/2017;1.36;150749.34;205019.1024;conventional
16/07/2017;1.69;10483.39;17716.9291;organic
16/07/2017;0.98;1219892.61;1195494.758;conventional
16/07/2017;1.49;24811.57;36969.2393;organic
16/07/2017;1.46;642837.36;938542.5456;conventional
16/07/2017;1.83;7653.26;14005.4658;organic
16/07/2017;1.18;385966.55;455440.529;conventional
16/07/2017;1.6;22729.11;36366.576;organic
16/07/2017;1.42;169837.53;241169.2926;conventional
16/07/2017;1.32;9058.79;11957.6028;organic
16/07/2017;1.38;3372297.92;4653771.13;conventional
16/07/2017;1.64;209543.04;343650.5856;organic
16/07/2017;1.38;224434.92;309720.1896;conventional
16/07/2017;1.56;17319.13;27017.8428;organic
16/07/2017;1.59;265615.87;422329.2333;conventional
16/07/2017;1.94;15128.14;29348.5916;organic
16/07/2017;1.01;1143310.87;1154743.979;conventional
16/07/2017;1.41;33582.24;47350.9584;organic
16/07/2017;1.35;166601.37;224911.8495;conventional
16/07/2017;1.48;10838.58;16041.0984;organic
16/07/2017;1.48;160177.18;237062.2264;conventional
16/07/2017;2.11;1646.15;3473.3765;organic
16/07/2017;1.22;299858.79;365827.7238;conventional
16/07/2017;1.89;8618.45;16288.8705;organic
16/07/2017;1.37;2558156.26;3504674.076;conventional
16/07/2017;2.02;75021.72;151543.8744;organic
16/07/2017;1.44;87217.2;125592.768;conventional
16/07/2017;1.55;4638.85;7190.2175;organic
16/07/2017;1.48;523617.87;774954.4476;conventional
16/07/2017;1.44;5473.09;7881.2496;organic
16/07/2017;1.34;2827404.11;3788721.507;conventional
16/07/2017;1.69;140880.73;238088.4337;organic
16/07/2017;1.18;212210.95;250408.921;conventional
16/07/2017;1.54;8490.45;13075.293;organic
16/07/2017;1.32;232912.36;307444.3152;conventional
16/07/2017;1.23;5447.12;6699.9576;organic
16/07/2017;1.57;1327763.45;2084588.617;conventional
16/07/2017;1.79;80280.09;143701.3611;organic
16/07/2017;1.5;4180237.98;6270356.97;conventional
16/07/2017;1.66;240537.76;399292.6816;organic
16/07/2017;1.39;490940.46;682407.2394;conventional
16/07/2017;1.66;20254.68;33622.7688;organic
16/07/2017;1.42;331752.25;471088.195;conventional
16/07/2017;1.86;4968.49;9241.3914;organic
16/07/2017;1.51;381469.09;576018.3259;conventional
16/07/2017;1.63;25573.07;41684.1041;organic
16/07/2017;0.92;973521.7;895639.964;conventional
16/07/2017;2.06;10160.75;20931.145;organic
16/07/2017;1.26;106344.95;133994.637;conventional
16/07/2017;1.42;8571.31;12171.2602;organic
16/07/2017;1.38;1843260.04;2543698.855;conventional
16/07/2017;1.82;64457.41;117312.4862;organic
16/07/2017;1.38;530468.65;732046.737;conventional
16/07/2017;2.33;28189.28;65681.0224;organic
16/07/2017;1.3;270590.36;351767.468;conventional
16/07/2017;1.99;10827.99;21547.7001;organic
16/07/2017;1.17;267806.51;313333.6167;conventional
16/07/2017;1.71;11521.01;19700.9271;organic
16/07/2017;1.16;159919.52;185506.6432;conventional
16/07/2017;1.64;6337.48;10393.4672;organic
16/07/2017;1.58;461109.34;728552.7572;conventional
16/07/2017;2.19;5103.37;11176.3803;organic
16/07/2017;1.48;449543.62;665324.5576;conventional
16/07/2017;2.3;14060.23;32338.529;organic
16/07/2017;1.74;732328.94;1274252.356;conventional
16/07/2017;2.4;14099.42;33838.608;organic
16/07/2017;1.68;473361.62;795247.5216;conventional
16/07/2017;2.61;28034.45;73169.9145;organic
16/07/2017;1.28;385644.8;493625.344;conventional
16/07/2017;1.83;12087.77;22120.6191;organic
16/07/2017;1.02;5780893.13;5896510.993;conventional
16/07/2017;1.46;144301.93;210680.8178;organic
16/07/2017;1.36;3516276.38;4782135.877;conventional
16/07/2017;1.78;70097.22;124773.0516;organic
16/07/2017;1.35;86112.54;116251.929;conventional
16/07/2017;2.55;3536.14;9017.157;organic
16/07/2017;1.45;176564.58;256018.641;conventional
16/07/2017;2.22;7773.43;17257.0146;organic
16/07/2017;1.38;69590.82;96035.3316;conventional
16/07/2017;1.35;5140.46;6939.621;organic
16/07/2017;1.5;309815.95;464723.925;conventional
16/07/2017;1.56;3525.61;5499.9516;organic
16/07/2017;1.33;32455047.11;43165212.66;conventional
16/07/2017;1.78;1148354.84;2044071.615;organic
16/07/2017;1.28;5529487.17;7077743.578;conventional
16/07/2017;2.22;151281.1;335844.042;organic
16/07/2017;0.95;887639.13;843257.1735;conventional
16/07/2017;1.6;19126.81;30602.896;organic
23/07/2017;1.49;84416.61;125780.7489;conventional
23/07/2017;1.42;4233.61;6011.7262;organic
23/07/2017;1.24;518682.51;643166.3124;conventional
23/07/2017;1.85;17588.07;32537.9295;organic
23/07/2017;1.48;692872.87;1025451.848;conventional
23/07/2017;1.51;50322.79;75987.4129;organic
23/07/2017;1.51;70783.8;106883.538;conventional
23/07/2017;2.23;2197.65;4900.7595;organic
23/07/2017;1.37;686734.63;940826.4431;conventional
23/07/2017;1.59;28957.04;46041.6936;organic
23/07/2017;1.34;148098.37;198451.8158;conventional
23/07/2017;1.28;14116.97;18069.7216;organic
23/07/2017;1.46;5188483.1;7575185.326;conventional
23/07/2017;2.17;128480.81;278803.3577;organic
23/07/2017;1.39;215463.51;299494.2789;conventional
23/07/2017;2;9135.63;18271.26;organic
23/07/2017;1.59;752799.06;1196950.505;conventional
23/07/2017;1.88;36591.27;68791.5876;organic
23/07/2017;1.47;215667.84;317031.7248;conventional
23/07/2017;1.82;26748.23;48681.7786;organic
23/07/2017;1.39;137783.13;191518.5507;conventional
23/07/2017;1.73;12071.52;20883.7296;organic
23/07/2017;0.99;1197803.17;1185825.138;conventional
23/07/2017;1.57;21376.74;33561.4818;organic
23/07/2017;1.15;971350.62;1117053.213;conventional
23/07/2017;1.83;16147.91;29550.6753;organic
23/07/2017;1.55;267254.47;414244.4285;conventional
23/07/2017;1.74;25193.5;43836.69;organic
23/07/2017;1.68;136088.12;228628.0416;conventional
23/07/2017;1.27;6483.93;8234.5911;organic
23/07/2017;1.47;3014558.52;4431401.024;conventional
23/07/2017;1.68;208558.03;350377.4904;organic
23/07/2017;1.38;224207.07;309405.7566;conventional
23/07/2017;1.43;21137.13;30226.0959;organic
23/07/2017;1.59;264308.37;420250.3083;conventional
23/07/2017;1.95;17461.66;34050.237;organic
23/07/2017;1.02;1088792.51;1110568.36;conventional
23/07/2017;1.41;40100.89;56542.2549;organic
23/07/2017;1.36;155196.74;211067.5664;conventional
23/07/2017;1.6;10430.79;16689.264;organic
23/07/2017;1.44;172994.22;249111.6768;conventional
23/07/2017;2.04;1971.67;4022.2068;organic
23/07/2017;1.28;296887.44;380015.9232;conventional
23/07/2017;1.89;8527.21;16116.4269;organic
23/07/2017;1.38;2484918.32;3429187.282;conventional
23/07/2017;2.07;70179.47;145271.5029;organic
23/07/2017;1.37;92486.04;126705.8748;conventional
23/07/2017;1.6;5061.01;8097.616;organic
23/07/2017;1.47;546833.62;803845.4214;conventional
23/07/2017;1.41;4954.86;6986.3526;organic
23/07/2017;1.34;2886538.37;3867961.416;conventional
23/07/2017;1.57;176562.15;277202.5755;organic
23/07/2017;1.21;211384.21;255774.8941;conventional
23/07/2017;1.43;11898.47;17014.8121;organic
23/07/2017;1.39;262774.91;365257.1249;conventional
23/07/2017;1.28;2327.42;2979.0976;organic
23/07/2017;1.55;1306877.98;2025660.869;conventional
23/07/2017;1.85;87888.29;162593.3365;organic
23/07/2017;1.46;4222039.27;6164177.334;conventional
23/07/2017;1.63;272856.18;444755.5734;organic
23/07/2017;1.38;464876.48;641529.5424;conventional
23/07/2017;1.59;20654.13;32840.0667;organic
23/07/2017;1.38;361733.69;499192.4922;conventional
23/07/2017;1.79;4731.7;8469.743;organic
23/07/2017;1.47;393360.73;578240.2731;conventional
23/07/2017;1.59;28255.5;44926.245;organic
23/07/2017;0.89;1072590.2;954605.278;conventional
23/07/2017;2.04;10327.71;21068.5284;organic
23/07/2017;1.29;105012.68;135466.3572;conventional
23/07/2017;1.28;11391.33;14580.9024;organic
23/07/2017;1.39;1854451.3;2577687.307;conventional
23/07/2017;1.72;55116.84;94800.9648;organic
23/07/2017;1.15;606128.4;697047.66;conventional
23/07/2017;2.35;28248.08;66382.988;organic
23/07/2017;1.31;286761.46;375657.5126;conventional
23/07/2017;1.95;10503.59;20482.0005;organic
23/07/2017;1.13;266821.34;301508.1142;conventional
23/07/2017;1.45;17819.23;25837.8835;organic
23/07/2017;1.17;141148.36;165143.5812;conventional
23/07/2017;1.49;9901.85;14753.7565;organic
23/07/2017;1.46;444230.79;648576.9534;conventional
23/07/2017;1.97;7041.27;13871.3019;organic
23/07/2017;1.46;455369.95;664840.127;conventional
23/07/2017;2.31;13629.65;31484.4915;organic
23/07/2017;1.66;675183.5;1120804.61;conventional
23/07/2017;2.44;16831.7;41069.348;organic
23/07/2017;1.54;509159.42;784105.5068;conventional
23/07/2017;2.61;25301.81;66037.7241;organic
23/07/2017;1.3;382711.86;497525.418;conventional
23/07/2017;1.81;12851.13;23260.5453;organic
23/07/2017;1.05;5550586.51;5828115.836;conventional
23/07/2017;1.52;131449.42;199803.1184;organic
23/07/2017;1.36;3580363.85;4869294.836;conventional
23/07/2017;1.72;78813.04;135558.4288;organic
23/07/2017;1.44;77668;111841.92;conventional
23/07/2017;2.66;3010.56;8008.0896;organic
23/07/2017;1.33;194261.62;258367.9546;conventional
23/07/2017;2.22;6999.43;15538.7346;organic
23/07/2017;1.38;68030.78;93882.4764;conventional
23/07/2017;1.25;6588.03;8235.0375;organic
23/07/2017;1.42;349228.39;495904.3138;conventional
23/07/2017;1.55;3528.33;5468.9115;organic
23/07/2017;1.31;32608301.51;42716874.98;conventional
23/07/2017;1.76;1214158.19;2136918.414;organic
23/07/2017;1.18;6311280.51;7447311.002;conventional
23/07/2017;2.16;162321.68;350614.8288;organic
23/07/2017;1.03;848944.78;874413.1234;conventional
23/07/2017;1.6;19144.32;30630.912;organic
30/07/2017;1.61;83599.96;134595.9356;conventional
30/07/2017;1.67;2503.82;4181.3794;organic
30/07/2017;1.34;472013.29;632497.8086;conventional
30/07/2017;1.78;15501.08;27591.9224;organic
30/07/2017;1.47;655426.21;963476.5287;conventional
30/07/2017;1.6;41846.93;66955.088;organic
30/07/2017;1.54;72020.82;110912.0628;conventional
30/07/2017;2.21;2033.48;4493.9908;organic
30/07/2017;1.48;568255.53;841018.1844;conventional
30/07/2017;1.61;23890.76;38464.1236;organic
30/07/2017;1.32;146069.4;192811.608;conventional
30/07/2017;1.44;10708.99;15420.9456;organic
30/07/2017;1.38;5571000.96;7687981.325;conventional
30/07/2017;2.14;113903.29;243753.0406;organic
30/07/2017;1.4;212607.67;297650.738;conventional
30/07/2017;2.07;8475.83;17544.9681;organic
30/07/2017;1.62;735265.55;1191130.191;conventional
30/07/2017;1.9;39043.11;74181.909;organic
30/07/2017;1.48;213593.1;316117.788;conventional
30/07/2017;1.85;14874.38;27517.603;organic
30/07/2017;1.22;170792.43;208366.7646;conventional
30/07/2017;1.61;9033.15;14543.3715;organic
30/07/2017;1.03;1154233.85;1188860.866;conventional
30/07/2017;1.62;20300;32886;organic
30/07/2017;1.19;787191.53;936757.9207;conventional
30/07/2017;1.83;21925.58;40123.8114;organic
30/07/2017;1.29;339850.04;438406.5516;conventional
30/07/2017;1.61;17991.86;28966.8946;organic
30/07/2017;1.63;127602.86;207992.6618;conventional
30/07/2017;1.33;8233.05;10949.9565;organic
30/07/2017;1.44;3127451.33;4503529.915;conventional
30/07/2017;1.65;178141.22;293933.013;organic
30/07/2017;1.36;222758.77;302951.9272;conventional
30/07/2017;1.59;14096.72;22413.7848;organic
30/07/2017;1.56;258166.4;402739.584;conventional
30/07/2017;2.1;13864.42;29115.282;organic
30/07/2017;1;1117345.6;1117345.6;conventional
30/07/2017;1.41;34238.08;48275.6928;organic
30/07/2017;1.41;159525.4;224930.814;conventional
30/07/2017;1.49;9743.5;14517.815;organic
30/07/2017;1.43;157712.19;225528.4317;conventional
30/07/2017;1.78;2426.94;4319.9532;organic
30/07/2017;1.29;288905.9;372688.611;conventional
30/07/2017;1.72;10422.68;17927.0096;organic
30/07/2017;1.39;2426027.85;3372178.712;conventional
30/07/2017;2.1;67790.94;142360.974;organic
30/07/2017;1.3;90428.76;117557.388;conventional
30/07/2017;1.56;4666.42;7279.6152;organic
30/07/2017;1.46;501001.78;731462.5988;conventional
30/07/2017;1.38;4635.79;6397.3902;organic
30/07/2017;1.34;2817091.62;3774902.771;conventional
30/07/2017;1.68;143256.61;240671.1048;organic
30/07/2017;1.14;217774.89;248263.3746;conventional
30/07/2017;1.5;8654.39;12981.585;organic
30/07/2017;1.4;246036.68;344451.352;conventional
30/07/2017;1.25;5816.2;7270.25;organic
30/07/2017;1.52;1306226.34;1985464.037;conventional
30/07/2017;1.88;71035.9;133547.492;organic
30/07/2017;1.49;4018833.97;5988062.615;conventional
30/07/2017;1.74;214612.36;373425.5064;organic
30/07/2017;1.55;412937.73;640053.4815;conventional
30/07/2017;1.68;18527.51;31126.2168;organic
30/07/2017;1.4;321422.84;449991.976;conventional
30/07/2017;1.69;4640.87;7843.0703;organic
30/07/2017;1.47;404029.77;593923.7619;conventional
30/07/2017;1.74;21425.41;37280.2134;organic
30/07/2017;0.96;930918.01;893681.2896;conventional
30/07/2017;1.9;10625.79;20189.001;organic
30/07/2017;1.29;104351.36;134613.2544;conventional
30/07/2017;1.43;10125.12;14478.9216;organic
30/07/2017;1.46;1718325.16;2508754.734;conventional
30/07/2017;1.73;59314.22;102613.6006;organic
30/07/2017;1.34;575652.16;771373.8944;conventional
30/07/2017;2.29;28171.21;64512.0709;organic
30/07/2017;1.31;289052.93;378659.3383;conventional
30/07/2017;2.11;9179.77;19369.3147;organic
30/07/2017;1.26;229911.14;289688.0364;conventional
30/07/2017;1.56;14439.15;22525.074;organic
30/07/2017;1.29;123476.6;159284.814;conventional
30/07/2017;1.59;7786.03;12379.7877;organic
30/07/2017;1.41;503413.12;709812.4992;conventional
30/07/2017;1.86;5676.06;10557.4716;organic
30/07/2017;1.48;444013.66;657140.2168;conventional
30/07/2017;2.37;12594.87;29849.8419;organic
30/07/2017;1.3;897443.52;1166676.576;conventional
30/07/2017;2.14;10110.25;21635.935;organic
30/07/2017;1.72;470813.03;809798.4116;conventional
30/07/2017;2.6;28587.18;74326.668;organic
30/07/2017;1.3;359544.03;467407.239;conventional
30/07/2017;1.57;14475.54;22726.5978;organic
30/07/2017;1.06;5548390.24;5881293.654;conventional
30/07/2017;1.52;124143.15;188697.588;organic
30/07/2017;1.38;3266646.69;4507972.432;conventional
30/07/2017;1.63;77530.96;126375.4648;organic
30/07/2017;1.56;75067.88;117105.8928;conventional
30/07/2017;2.38;3374.92;8032.3096;organic
30/07/2017;1.52;154896.27;235442.3304;conventional
30/07/2017;2.11;6858.93;14472.3423;organic
30/07/2017;1.43;64459.46;92177.0278;conventional
30/07/2017;1.44;4568.06;6578.0064;organic
30/07/2017;1.44;317250.55;456840.792;conventional
30/07/2017;1.57;3724.2;5846.994;organic
30/07/2017;1.32;31756097.22;41918048.33;conventional
30/07/2017;1.78;1091590.78;1943031.588;organic
30/07/2017;1.25;5688357.24;7110446.55;conventional
30/07/2017;2.1;180688.88;379446.648;organic
30/07/2017;1.01;837672.89;846049.6189;conventional
